;globalSales;split;salesRatio;uplift;sums.Economic impact - LOW ($m);sums.Economic impact - HIGH ($m);sums.Average impact;sums.AI Low impact;sums.AI High impact;sums.Average AI economic impact;sums.totalImpact;sums.totalImpactLow;sums.totalImpactHigh;sums.traditionalImpact;max.Economic impact - LOW ($m);max.Economic impact - HIGH ($m);max.Average impact;max.AI Low impact;max.AI High impact;max.Average AI economic impact;domain.name;domain.split;domain.salesRatio;domain.uplift;domain.sums.Economic impact - LOW ($m);domain.sums.Economic impact - HIGH ($m);domain.sums.Average impact;domain.sums.AI Low impact;domain.sums.AI High impact;domain.sums.Average AI economic impact;domain.sums.totalImpact;domain.sums.totalImpactLow;domain.sums.totalImpactHigh;domain.sums.traditionalImpact;domain.max.Economic impact - LOW ($m);domain.max.Economic impact - HIGH ($m);domain.max.Average impact;domain.max.AI Low impact;domain.max.AI High impact;domain.max.Average AI economic impact;function;industry;usecase.Use case example description;usecase.dataTypes;usecase.technologies;usecase.split;usecase.uplift;usecase.sums.Economic impact - LOW ($m);usecase.sums.Economic impact - HIGH ($m);usecase.sums.Average impact;usecase.sums.AI Low impact;usecase.sums.AI High impact;usecase.sums.Average AI economic impact;usecase.sums.totalImpact;usecase.sums.totalImpactLow;usecase.sums.totalImpactHigh;usecase.sums.traditionalImpact
333;5502797.128887041;0.7253511657325881;0.19231594270256602;0.27464883426741105;724242770505.2906;1058275617342.8883;891259193924.0896;182198023506.92374;290654164636.8497;236426094071.88666;1058275617342.8883;724242770505.2906;1058275617342.8883;767621452706.0386;353012010845.4595;549923483375.8142;451467747110.63684;117811876697.5563;195868034658.17838;156839955677.8673;Procurement and spend analytics;0.771566839817687;0.022139444305997003;0.22843316018231202;64645947002.94268;121828870562.19687;93237408782.56978;12578262911.98707;27829753903.96454;20204008407.975803;121828870562.19687;64645947002.94268;121828870562.19687;93999116658.23233;25419151653.295784;76257454959.88734;50838303306.59157;7625745495.988734;22877236487.9662;15251490991.977468;Supply Chain Management & Manufacturing;Advanced Electronics / Semiconductors;Determine similarity between purchased parts, and compare procurement prices across suppliers to better inform negotiations.;['Text', 'Structured/semi-structured'];['Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)'];0.7000000000000001;0.30000000000000004;25419151653.295784;76257454959.88734;50838303306.59157;7625745495.988734;22877236487.9662;15251490991.977468;76257454959.88734;25419151653.295784;76257454959.88734;53380218471.92114
334;5502797.128887041;0.7253511657325881;0.19231594270256602;0.27464883426741105;724242770505.2906;1058275617342.8883;891259193924.0896;182198023506.92374;290654164636.8497;236426094071.88666;1058275617342.8883;724242770505.2906;1058275617342.8883;767621452706.0386;353012010845.4595;549923483375.8142;451467747110.63684;117811876697.5563;195868034658.17838;156839955677.8673;Yield, Energy, Throughput;0.6263825965961051;0.043937276383905;0.37361740340389404;135558697681.3735;241777918336.47205;188668308008.9228;45166219024.635765;90332438049.27153;67749328536.95364;241777918336.47205;135558697681.3735;241777918336.47205;151445480287.2005;87212483217.90158;174424966435.80316;130818724826.85237;43606241608.95079;87212483217.90158;65409362413.426186;Supply Chain Management & Manufacturing;Advanced Electronics / Semiconductors;Optimize processing time by prioritizing the production flow to maximize factory utilization.;['Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Other optmization\r\n(e.g., genetic algorithms)'];0.7000000000000001;0.30000000000000004;5199924718.949911;10399849437.899822;7799887078.424867;1559977415.6849732;3119954831.3699465;2339966123.5274596;10399849437.899822;5199924718.949911;10399849437.899822;7279894606.529876
335;5502797.128887041;0.7253511657325881;0.19231594270256602;0.27464883426741105;724242770505.2906;1058275617342.8883;891259193924.0896;182198023506.92374;290654164636.8497;236426094071.88666;1058275617342.8883;724242770505.2906;1058275617342.8883;767621452706.0386;353012010845.4595;549923483375.8142;451467747110.63684;117811876697.5563;195868034658.17838;156839955677.8673;Yield, Energy, Throughput;0.6263825965961051;0.043937276383905;0.37361740340389404;135558697681.3735;241777918336.47205;188668308008.9228;45166219024.635765;90332438049.27153;67749328536.95364;241777918336.47205;135558697681.3735;241777918336.47205;151445480287.2005;87212483217.90158;174424966435.80316;130818724826.85237;43606241608.95079;87212483217.90158;65409362413.426186;Supply Chain Management & Manufacturing;Advanced Electronics / Semiconductors;Leverage two-pillar overall-equipment-effectiveness methodology to identify and reduce loss buckets.;['Time series', 'Structured/semi-structured'];['Clustering (e.g., k-means)', 'Other optmization\r\n(e.g., genetic algorithms)'];1.0;0.0;43146289744.52202;56953102462.769066;50049696103.64554;0.0;0.0;0.0;56953102462.769066;43146289744.52202;56953102462.769066;56953102462.769066
336;5502797.128887041;0.7253511657325881;0.19231594270256602;0.27464883426741105;724242770505.2906;1058275617342.8883;891259193924.0896;182198023506.92374;290654164636.8497;236426094071.88666;1058275617342.8883;724242770505.2906;1058275617342.8883;767621452706.0386;353012010845.4595;549923483375.8142;451467747110.63684;117811876697.5563;195868034658.17838;156839955677.8673;Yield, Energy, Throughput;0.6263825965961051;0.043937276383905;0.37361740340389404;135558697681.3735;241777918336.47205;188668308008.9228;45166219024.635765;90332438049.27153;67749328536.95364;241777918336.47205;135558697681.3735;241777918336.47205;151445480287.2005;87212483217.90158;174424966435.80316;130818724826.85237;43606241608.95079;87212483217.90158;65409362413.426186;Supply Chain Management & Manufacturing;Advanced Electronics / Semiconductors;Adjust production and supply chains in order to minimize utilities and raw-material spend.;['Video ', 'Image', 'Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Statistical inference', 'Other optmization\r\n(e.g., genetic algorithms)'];0.5;0.5;87212483217.90158;174424966435.80316;130818724826.85237;43606241608.95079;87212483217.90158;65409362413.426186;174424966435.80316;87212483217.90158;174424966435.80316;87212483217.90158
337;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Analytics-driven hiring and retention;0.6021352313167261;0.0019456670138820002;0.39786476868327303;7910589776.223157;8582531764.937094;8246560770.580125;2877133424.402399;3414687015.3735476;3145910219.8879733;8582531764.937094;7910589776.223157;8582531764.937094;5167844749.563546;5222821821.367413;5222821821.367413;5222821821.367413;1566846546.4102237;1566846546.4102237;1566846546.4102237;HR;Insurance;Automatically screen resumes and pick top candidates.;['Text', 'Structured/semi-structured'];['RNNs', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Statistical inference'];0.2;0.799999999999999;1007912983.0709041;1679854971.7848403;1343883977.4278722;806330386.4567233;1343883977.4278722;1075107181.9422977;1679854971.7848403;1007912983.0709041;1679854971.7848403;335970994.35696816
338;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Analytics-driven hiring and retention;0.6021352313167261;0.0019456670138820002;0.39786476868327303;7910589776.223157;8582531764.937094;8246560770.580125;2877133424.402399;3414687015.3735476;3145910219.8879733;8582531764.937094;7910589776.223157;8582531764.937094;5167844749.563546;5222821821.367413;5222821821.367413;5222821821.367413;1566846546.4102237;1566846546.4102237;1566846546.4102237;HR;Insurance;Identify key drivers of employee performance, and spot employees with high likelihood of success.;['Text', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.7000000000000001;0.30000000000000004;1679854971.7848403;1679854971.7848403;1679854971.7848403;503956491.53545207;503956491.53545207;503956491.53545207;1679854971.7848403;1679854971.7848403;1679854971.7848403;1175898480.2493882
339;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Analytics-driven hiring and retention;0.6021352313167261;0.0019456670138820002;0.39786476868327303;7910589776.223157;8582531764.937094;8246560770.580125;2877133424.402399;3414687015.3735476;3145910219.8879733;8582531764.937094;7910589776.223157;8582531764.937094;5167844749.563546;5222821821.367413;5222821821.367413;5222821821.367413;1566846546.4102237;1566846546.4102237;1566846546.4102237;HR;Insurance;Identify factors influencing employee churn, and pilot intervention strategies.;['Text', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.7000000000000001;0.30000000000000004;5222821821.367413;5222821821.367413;5222821821.367413;1566846546.4102237;1566846546.4102237;1566846546.4102237;5222821821.367413;5222821821.367413;5222821821.367413;3655975274.9571886
340;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Analytics driven accounting & IT;0.330791302146333;0.002275136;0.6692086978536661;6341256204.799999;10035852409.6;8188554307.200001;4681369861.44;6716079722.880001;5698724792.160001;10035852409.6;6341256204.799999;10035852409.6;3319772686.7199993;3969990000.0;5293320000.000001;4631655000.000001;3969990000.0;5293320000.000001;4631655000.000001;Finance & IT;Insurance;Optimize accounts-receivable management by short-listing accounts per segment most likely to pay and predicting change in timing of invoice fulfillment.;['Text', 'Time series', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.7000000000000001;0.30000000000000004;2371266204.7999997;4742532409.599999;3556899307.1999993;711379861.4399999;1422759722.8799999;1067069792.1599998;4742532409.599999;2371266204.7999997;4742532409.599999;3319772686.7199993
341;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Analytics driven accounting & IT;0.330791302146333;0.002275136;0.6692086978536661;6341256204.799999;10035852409.6;8188554307.200001;4681369861.44;6716079722.880001;5698724792.160001;10035852409.6;6341256204.799999;10035852409.6;3319772686.7199993;3969990000.0;5293320000.000001;4631655000.000001;3969990000.0;5293320000.000001;4631655000.000001;Finance & IT;Insurance;Use intelligent document recognition to automate document sorting and extraction processes.;['Text', 'Image'];['RNNs', 'CNNs', 'Classifiers (e.g., SVM, logistic, linear)'];0.0;1.0;3969990000.0;5293320000.000001;4631655000.000001;3969990000.0;5293320000.000001;4631655000.000001;5293320000.000001;3969990000.0;5293320000.000001;0.0
342;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Predictive service/intervention;0.804475666879615;0.007372205477495001;0.195524333120384;26616159168.878227;32519535581.779243;29567847375.328735;5713698120.374201;6358360508.011993;6036029314.193096;32519535581.779243;26616159168.878227;32519535581.779243;26161175073.76725;16080386848.272366;21440515797.696484;18760451322.984425;3997009942.851584;3997009942.851584;3997009942.851584;Service Operations;Insurance;Predict severity of auto bodily-injury claims.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.8;0.2;543247463.4769002;1086494926.9538004;814871195.2153503;108649492.69538005;217298985.3907601;162974239.04307008;1086494926.9538004;543247463.4769002;1086494926.9538004;869195941.5630404
343;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Predictive service/intervention;0.804475666879615;0.007372205477495001;0.195524333120384;26616159168.878227;32519535581.779243;29567847375.328735;5713698120.374201;6358360508.011993;6036029314.193096;32519535581.779243;26616159168.878227;32519535581.779243;26161175073.76725;16080386848.272366;21440515797.696484;18760451322.984425;3997009942.851584;3997009942.851584;3997009942.851584;Service Operations;Insurance;Optimize claims allocation and routing by prioritizing those likely to generate legal intervention and matching claims with expertise/capacity.;['Text', 'Image', 'Time series', 'Structured/semi-structured'];['RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Other optmization\r\n(e.g., genetic algorithms)'];0.6000000000000001;0.4;9992524857.12896;9992524857.12896;9992524857.12896;3997009942.851584;3997009942.851584;3997009942.851584;9992524857.12896;9992524857.12896;9992524857.12896;5995514914.277376
344;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Predictive service/intervention;0.804475666879615;0.007372205477495001;0.195524333120384;26616159168.878227;32519535581.779243;29567847375.328735;5713698120.374201;6358360508.011993;6036029314.193096;32519535581.779243;26616159168.878227;32519535581.779243;26161175073.76725;16080386848.272366;21440515797.696484;18760451322.984425;3997009942.851584;3997009942.851584;3997009942.851584;Service Operations;Insurance;Route workers’ compensation claims based on a predictive score determined by ultimate severity.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Statistical inference'];0.899999999999999;0.1;16080386848.272366;21440515797.696484;18760451322.984425;1608038684.8272364;2144051579.7696486;1876045132.2984424;21440515797.696484;16080386848.272366;21440515797.696484;19296464217.926834
345;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Workforce productivity and efficiency;0.9676546090303011;0.010334265869948001;0.032345390969698004;45585480178.92891;45585480178.92891;45585480178.92891;1474480178.9288995;1474480178.9288995;1474480178.9288995;45585480178.92891;45585480178.92891;45585480178.92891;44111000000.00001;44111000000.00001;44111000000.00001;44111000000.00001;1474480178.9288995;1474480178.9288995;1474480178.9288995;Other operations;Insurance;Use bots to provide first-level support and answer most frequently asked questions via phone, email, and chat.;['Text', 'Audio', 'Structured/semi-structured'];['NNs', 'RNNs', 'Classifiers (e.g., SVM, logistic, linear)', 'Statistical inference'];0.0;1.0;1474480178.9288995;1474480178.9288995;1474480178.9288995;1474480178.9288995;1474480178.9288995;1474480178.9288995;1474480178.9288995;1474480178.9288995;1474480178.9288995;0.0
346;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Workforce productivity and efficiency;0.9676546090303011;0.010334265869948001;0.032345390969698004;45585480178.92891;45585480178.92891;45585480178.92891;1474480178.9288995;1474480178.9288995;1474480178.9288995;45585480178.92891;45585480178.92891;45585480178.92891;44111000000.00001;44111000000.00001;44111000000.00001;44111000000.00001;1474480178.9288995;1474480178.9288995;1474480178.9288995;Other operations;Insurance;Improve wholesaler / property and casualty sales-rep productivity.;['Time series', 'Structured/semi-structured'];['Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)'];1.0;0.0;44111000000.00001;44111000000.00001;44111000000.00001;0.0;0.0;0.0;44111000000.00001;44111000000.00001;44111000000.00001;44111000000.00001
347;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Risk Modeling;0.4;0.007248628995953001;0.6000000000000001;31974427364.05233;31974427364.05233;31974427364.05233;19184656418.431396;19184656418.431396;19184656418.431396;31974427364.05233;31974427364.05233;31974427364.05233;12789770945.620934;31974427364.05233;31974427364.05233;31974427364.05233;19184656418.431396;19184656418.431396;19184656418.431396;Risk;Insurance;Optimize underwriting risk-selection model.;['Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'GANs', 'Tree-based ensemble learning (e.g., random forest)', 'Dimensionality reduction', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.4;0.6000000000000001;31974427364.05233;31974427364.05233;31974427364.05233;19184656418.431396;19184656418.431396;19184656418.431396;31974427364.05233;31974427364.05233;31974427364.05233;12789770945.620934
348;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Fraud and debt analytics;0.799999999999999;0.013479088462745;0.2;58985755884.12191;59457607118.01517;59221681501.068535;11797151176.824383;11891521423.603035;11844336300.213709;59457607118.01517;58985755884.12191;59457607118.01517;47566085694.41213;34122343653.72983;34122343653.72983;34122343653.72983;6824468730.745967;6824468730.745967;6824468730.745967;Risk;Insurance;Provide granular insights on commercial leakage sources and remediation actions.;['Text', 'Image', 'Time series', 'Structured/semi-structured'];['RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.8;0.2;1472175849.7469528;1944027083.6402118;1708101466.6935823;294435169.9493906;388805416.7280424;341620293.33871645;1944027083.6402118;1472175849.7469528;1944027083.6402118;1555221666.9121695
349;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Fraud and debt analytics;0.799999999999999;0.013479088462745;0.2;58985755884.12191;59457607118.01517;59221681501.068535;11797151176.824383;11891521423.603035;11844336300.213709;59457607118.01517;58985755884.12191;59457607118.01517;47566085694.41213;34122343653.72983;34122343653.72983;34122343653.72983;6824468730.745967;6824468730.745967;6824468730.745967;Risk;Insurance;Reduce fraud for underwriting of auto insurance before a claim is filed.;['Text', 'Image', 'Time series', 'Structured/semi-structured'];['RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.8;0.2;23391236380.645123;23391236380.645123;23391236380.645123;4678247276.1290245;4678247276.1290245;4678247276.1290245;23391236380.645123;23391236380.645123;23391236380.645123;18712989104.516098
350;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Fraud and debt analytics;0.799999999999999;0.013479088462745;0.2;58985755884.12191;59457607118.01517;59221681501.068535;11797151176.824383;11891521423.603035;11844336300.213709;59457607118.01517;58985755884.12191;59457607118.01517;47566085694.41213;34122343653.72983;34122343653.72983;34122343653.72983;6824468730.745967;6824468730.745967;6824468730.745967;Risk;Insurance;Improve fraud detection. ;['Text', 'Image', 'Time series', 'Structured/semi-structured'];['RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.799999999999999;0.2;34122343653.72983;34122343653.72983;34122343653.72983;6824468730.745967;6824468730.745967;6824468730.745967;34122343653.72983;34122343653.72983;34122343653.72983;27297874922.983864
351;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Churn reduction;0.799999999999999;0.003285959320584;0.2;8971177884.84509;14494695159.030817;11732936521.937954;1794235576.9690185;2898939031.806164;2346587304.3875914;14494695159.030817;8971177884.84509;14494695159.030817;11595756127.224653;3987076384.5323753;7054058218.788056;5520567301.660216;797415276.9064752;1410811643.7576113;1104113460.3320434;Marketing and sales;Insurance;Proactively reduce churn by developing a lapse prediction model to rank customers for proactive outreach.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.8;0.2;155673914.29757345;285402176.2122178;220538045.25489563;31134782.85951469;57080435.24244356;44107609.05097913;285402176.2122178;155673914.29757345;285402176.2122178;228321740.96977425
352;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Churn reduction;0.799999999999999;0.003285959320584;0.2;8971177884.84509;14494695159.030817;11732936521.937954;1794235576.9690185;2898939031.806164;2346587304.3875914;14494695159.030817;8971177884.84509;14494695159.030817;11595756127.224653;3987076384.5323753;7054058218.788056;5520567301.660216;797415276.9064752;1410811643.7576113;1104113460.3320434;Marketing and sales;Insurance;Create a highly accurate predictive model to identify at-risk annuity holders.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.799999999999999;0.2;414253449.4357965;547026990.9216301;480640220.1787133;82850689.8871593;109405398.18432604;96128044.03574267;547026990.9216301;414253449.4357965;547026990.9216301;437621592.7373041
353;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Churn reduction;0.799999999999999;0.003285959320584;0.2;8971177884.84509;14494695159.030817;11732936521.937954;1794235576.9690185;2898939031.806164;2346587304.3875914;14494695159.030817;8971177884.84509;14494695159.030817;11595756127.224653;3987076384.5323753;7054058218.788056;5520567301.660216;797415276.9064752;1410811643.7576113;1104113460.3320434;Marketing and sales;Insurance;Predict lapses of auto-insurance policies by calculating a policy-level churn probability.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.8;0.2;1366505045.6702542;2417662773.108914;1892083909.389584;273301009.13405085;483532554.6217828;378416781.8779168;2417662773.108914;1366505045.6702542;2417662773.108914;1934130218.487131
354;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Churn reduction;0.799999999999999;0.003285959320584;0.2;8971177884.84509;14494695159.030817;11732936521.937954;1794235576.9690185;2898939031.806164;2346587304.3875914;14494695159.030817;8971177884.84509;14494695159.030817;11595756127.224653;3987076384.5323753;7054058218.788056;5520567301.660216;797415276.9064752;1410811643.7576113;1104113460.3320434;Marketing and sales;Insurance;Predict policy-loss ratio and retention bands for homeowners portfolio.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.8;0.2;3047669090.909091;4190545000.0;3619107045.4545455;609533818.1818182;838109000.0;723821409.0909091;4190545000.0;3047669090.909091;4190545000.0;3352436000.0
355;4411100.0;0.7099229854819891;0.24399312656603203;0.29007701451801005;566305290058.4573;1076278080595.4261;821291685326.9417;142160586519.3826;312203532410.29596;227182059464.8393;1076278080595.4261;566305290058.4573;1076278080595.4261;764074548185.1301;388891621481.45276;888122646178.1133;638507133829.7831;96432097338.98131;263163747143.06714;179797922241.02423;Churn reduction;0.799999999999999;0.003285959320584;0.2;8971177884.84509;14494695159.030817;11732936521.937954;1794235576.9690185;2898939031.806164;2346587304.3875914;14494695159.030817;8971177884.84509;14494695159.030817;11595756127.224653;3987076384.5323753;7054058218.788056;5520567301.660216;797415276.9064752;1410811643.7576113;1104113460.3320434;Marketing and sales;Insurance;Implement a holistic retention program and dedicated execution capabilities to improve retention.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.8;0.2;3987076384.5323753;7054058218.788056;5520567301.660216;797415276.9064752;1410811643.7576113;1104113460.3320434;7054058218.788056;3987076384.5323753;7054058218.788056;5643246575.030445
